idpozo,sigla,formprod,coordenadax,coordenaday
115798,YPF.Nq.LLL-237,SBLA,-68.68981823,-38.48926365
115799,YPF.Nq.LLL-268,SBLA,-68.64319613,-38.47041833
115800,YPF.Nq.LLL-271,QTUC,-68.66489202,-38.45934054
115801,YPF.Nq.LLL-271,SBLA,-68.66489202,-38.45934054
115802,YPF.Nq.LLL-335,QTUC,-68.8431069,-38.34957175
115803,YPF.Nq.LLL-336,QTUC,-68.84833997,-38.3440132
115804,YPF.Nq.LLL-338,QTUC,-68.78562688,-38.40952065
115805,YPF.Nq.LLL-339,SBLA,-68.69817773,-38.36298549
115806,YPF.Nq.LLL-269,SBLA,-68.64948367,-38.48614304
115807,YPF.Nq.LLL-270,SBLA,-68.67538877,-38.48656245
115808,YPF.Nq.LCm.e-2,SBLA,-68.60262977,-38.34727483
115809,YPF.Nq.LLL-258,SBLA,-68.7288934,-38.4483427
115810,YPF.Nq.LLL-259,SBLA,-68.69783302,-38.46260916
115811,YPF.Nq.LLL-260,SBLA,-68.70976412,-38.46179802
115812,YPF.Nq.LLL-263,SBLA,-68.69422532,-38.47529194
115813,YPF.Nq.LLL-264,SBLA,-68.67667035,-38.47271755
115814,YPF.Nq.LLL-273,SBLA,-68.71397871,-38.47941802
115815,YPF.Nq.LLL-337,SBLA,-68.72055126,-38.43889363
115816,YPF.Nq.LLL.a-334,QTUC,-68.67820673,-38.36284824
115817,YPF.Nq.LLL.a-334,SBLA,-68.67820673,-38.36284824
115818,YPF.Nq.LCm.a-3,QTUC,-68.63345312,-38.36005552
115819,YPF.Nq.LCm.a-3,SBLA,-68.63345312,-38.36005552
115820,YPF.Nq.ETo.x-1,MULI,-69.32838413,-38.54795084
115821,YPF.Nq.LLL-186,SBLA,-68.74233277,-38.44913857
115822,YPF.Nq.LLL-186,LOTE,-68.74233277,-38.44913857
115823,YPF.Nq.LLL-187,QTUC,-68.77280922,-38.45491307
115824,YPF.Nq.LLL-187,SBLA,-68.77280922,-38.45491307
115825,YPF.Nq.LLL-188,SBLA,-68.76378896,-38.45264309
115826,YPF.Nq.LLL-189,SBLA,-68.72385485,-38.45820415
115827,YPF.Nq.LLL-190,SBLA,-68.66297757,-38.49162864
115828,YPF.Nq.LLL-192,SBLA,-68.71713261,-38.48677222
115829,YPF.Nq.LLL-192,LOTE,-68.71713261,-38.48677222
115830,YPF.Nq.LLL-193,SBLA,-68.67835029,-38.49378049
115831,YPF.Nq.LLL-194,SBLA,-68.71271284,-38.47701423
115832,YPF.Nq.LLL-195,SBLA,-68.70902078,-38.49745446
115833,YPF.Nq.LLL-196,SBLA,-68.79815851,-38.44393297
115834,YPF.Nq.LLL-196,LOTE,-68.79815851,-38.44393297
115835,YPF.Nq.LLL-197,QTUC,-68.73671673,-38.3868224
115836,YPF.Nq.LLL-197,SBLA,-68.73671673,-38.3868224
115837,YPF.Nq.LLL-198,SBLA,-68.70444676,-38.38515095
115838,YPF.Nq.LLL-199,SBLA,-68.69377113,-38.49561388
115839,YPF.Nq.LLL-200,SBLA,-68.78977443,-38.45946705
115840,YPF.Nq.LLL-201,SBLA,-68.7873699,-38.46286795
115841,YPF.Nq.LLL-202,QTUC,-68.66928528,-38.39700864
115842,YPF.Nq.LLL-202,SBLA,-68.66928528,-38.39700864
115843,YPF.Nq.LLL.a-203,QTUC,-68.766403,-38.39867767
115844,YPF.Nq.LLL.a-203,SBLA,-68.766403,-38.39867767
115845,YPF.Nq.LLL.a-203,LOTE,-68.766403,-38.39867767
115846,YPF.Nq.LLL-204,SBLA,-68.75672456,-38.36949687
115847,YPF.Nq.LLL-205,SBLA,-68.68041803,-38.50573979
115848,YPF.Nq.LLL-206,SBLA,-68.66451437,-38.50540704
115849,YPF.Nq.LLL.a-207,SBLA,-68.70021131,-38.45055947
115850,YPF.Nq.LLL-208,SBLA,-68.81495493,-38.44691552
115851,YPF.Nq.LLL-208,LOTE,-68.81495493,-38.44691552
115852,YPF.Nq.LLL-209,SBLA,-68.75765159,-38.35572446
115853,YPF.Nq.LLL-210,SBLA,-68.66157544,-38.51756218
115854,YPF.Nq.LLL-211,SBLA,-68.64427946,-38.5160611
115855,YPF.Nq.LLL.a-213,SBLA,-68.74063372,-38.39892077
115856,YPF.Nq.LLL.a-214,SBLA,-68.65993437,-38.47089124
115857,YPF.Nq.LLL-215,QTUC,-68.62826134,-38.51445847
115858,YPF.Nq.LLL-215,SBLA,-68.62826134,-38.51445847
115859,YPF.Nq.LLL-218,LOTE,-68.78894591,-38.45677199
115860,YPF.Nq.LLL-220,SBLA,-68.69551442,-38.50628448
115861,YPF.Nq.LLL-221,SBLA,-68.72094045,-38.36704787
115862,YPF.Nq.LLL-222,SBLA,-68.61527447,-38.52346173
115863,YPF.Nq.LLL-226,QTUC,-68.8016737,-38.43188545
115864,YPF.Nq.LLL-226,SBLA,-68.8016737,-38.43188545
115865,YPF.Nq.LLL-227,QTUC,-68.77561155,-38.4193615
115866,YPF.Nq.LLL-227,SBLA,-68.77561155,-38.4193615
115867,YPF.Nq.LLL-228,SBLA,-68.74381758,-38.41472894
115868,YPF.Nq.LLL-228,LOTE,-68.74381758,-38.41472894
115869,YPF.Nq.LLL-230,SBLA,-68.65275454,-38.52032502
115870,YPF.Nq.LLL-231,SBLA,-68.78853934,-38.43513262
115871,YPF.Nq.LLL-231,LOTE,-68.78853934,-38.43513262
115872,YPF.Nq.LLL-232,SBLA,-68.77475714,-38.43269263
115873,YPF.Nq.LLL-232,LOTE,-68.77475714,-38.43269263
115874,YPF.Nq.LLL-233,SBLA,-68.75659322,-38.43257523
115875,YPF.Nq.LLL-233,LOTE,-68.75659322,-38.43257523
115876,YPF.Nq.LLL-234,SBLA,-68.74164707,-38.42618315
115877,YPF.Nq.LLL-234,LOTE,-68.74164707,-38.42618315
115878,YPF.Nq.LLL-235,QTUC,-68.7557538,-38.38254845
115879,YPF.Nq.LLL-238,SBLA,-68.74387434,-38.35645191
115880,YPF.Nq.LLL-239,SBLA,-68.74238299,-38.34467423
115881,YPF.Nq.LLL-240,SBLA,-68.59275778,-38.55105944
115882,YPF.Nq.LLL-241,SBLA,-68.77439178,-38.3365332
115883,YPF.Nq.LLL-242,SBLA,-68.67780768,-38.38190971
115884,YPF.Nq.LLL-243,SBLA,-68.60039296,-38.46482071
115885,YPF.Nq.LLL-244,SBLA,-68.63907192,-38.52058272
115886,YPF.Nq.LLL-245,QTUC,-68.81870157,-38.43285894
115887,YPF.Nq.LLL-247,SBLA,-68.80704412,-38.44514608
115888,YPF.Nq.LLL-248,SBLA,-68.81336776,-38.4538316
115889,YPF.Nq.LLL-248,LOTE,-68.8133687634,-38.4538269522
115890,YPF.Nq.LLL-249,SBLA,-68.65332287,-38.43592379
115891,YPF.Nq.LLL-250,SBLA,-68.68370842,-38.40075388
115892,YPF.Nq.LLL-251,QTUC,-68.80985252,-38.43130444
115893,YPF.Nq.LLL-255,QTUC,-68.75068247,-38.34620563
115894,YPF.Nq.LLL-256,QTUC,-68.81721983,-38.43910862
115895,YPF.Nq.An.x-1,QTUC,-68.74072869,-38.35628284
115896,YPF.Nq.BAn.x-1,QTUC,-68.78721623,-38.34733164
115897,YPF.Nq.BAn.x-1,SBLA,-68.78721623,-38.34733164
115898,YPF.Nq.VN.x-1,QTUC,-68.90884566,-38.31594051
115899,YPF.Nq.VN.a-2,QTUC,-68.91156937,-38.31405975
115901,YPF.Nq.AnN.x-1,SBLA,-68.73246749,-38.31609424
115903,YPF.Nq.V.x-1,QTUC,-68.89373343,-38.35219713
115904,YPF.Nq.LLL-185,SBLA,-68.64962884,-38.47644616
115905,YPF.Nq.LLL-36,QTUC,-68.71500631,-38.42421156
115906,YPF.Nq.LLL-36,SBLA,-68.71500631,-38.42421156
115907,YPF.Nq.LLL-37,CENT,-68.72122937,-38.43188385
115908,YPF.Nq.LLL-37,QTUC,-68.72122937,-38.43188385
115909,YPF.Nq.LLL-39,QTUC,-68.73363401,-38.42043303
115910,YPF.Nq.LLL-39,SBLA,-68.73363401,-38.42043303
115911,YPF.Nq.LLL.a-40,QTUC,-68.7637646,-38.43903106
115912,YPF.Nq.LLL.a-40,SBLA,-68.7637646,-38.43903106
115913,YPF.Nq.LLL.a-41,SBLA,-68.54456738,-38.53985562
115914,YPF.Nq.LLL.a-42,QTUC,-68.77706503,-38.38606827
115915,YPF.Nq.LLL.a-42,SBLA,-68.77706503,-38.38606827
115916,YPF.Nq.LLL.a-42,LOTE,-68.77706503,-38.38606827
115917,YPF.Nq.LLL.a-43,SBLA,-68.71078898,-38.37615809
115918,YPF.Nq.LLL.a-44,QTUC,-68.79492039,-38.45724564
115919,YPF.Nq.LLL.a-44,SBLA,-68.79492039,-38.45724564
115920,YPF.Nq.LLL-45,QTUC,-68.6896223,-38.42057967
115921,YPF.Nq.LLL-45,SBLA,-68.6896223,-38.42057967
115922,YPF.Nq.LLL-46,QTUC,-68.70514389,-38.43612357
115923,YPF.Nq.LLL-46,SBLA,-68.70514389,-38.43612357
115924,YPF.Nq.LLL-48,QTUC,-68.73985315,-38.43463827
115925,YPF.Nq.LLL-48,SBLA,-68.73985315,-38.43463827
115926,YPF.Nq.LLL-50,CENT,-68.72524019,-38.41917316
115927,YPF.Nq.LLL-50,QTUC,-68.72524019,-38.41917316
115928,YPF.Nq.LLL-52,QTUC,-68.69812485,-38.42190813
115929,YPF.Nq.LLL-53,QTUC,-68.70839392,-38.41687129
115930,YPF.Nq.LLL-53,SBLA,-68.70839392,-38.41687129
115931,YPF.Nq.LLL-54,QTUC,-68.71838761,-38.41161667
115932,YPF.Nq.LLL-54,SBLA,-68.71838761,-38.41161667
115933,YPF.Nq.LLL-55,CENT,-68.7287008,-38.40626284
115934,YPF.Nq.LLL-55,QTUC,-68.7287008,-38.40626284
115935,YPF.Nq.LLL-55,SBLA,-68.7287008,-38.40626284
115936,YPF.Nq.LLL-58,QTUC,-68.74380422,-38.41526943
115937,YPF.Nq.LLL-59,QTUC,-68.73699823,-38.40737846
115938,YPF.Nq.LLL-59,SBLA,-68.73699823,-38.40737846
115939,YPF.Nq.LLL.a-60,QTUC,-68.72362848,-38.39136868
115940,YPF.Nq.LLL.a-60,SBLA,-68.72362848,-38.39136868
115941,YPF.Nq.LLL.a-61,QTUC,-68.74837367,-38.39521706
115942,YPF.Nq.LLL.a-61,SBLA,-68.74837367,-38.39521706
115943,YPF.Nq.LLL.xp-62,QTUC,-68.75843775,-38.41520141
115944,YPF.Nq.LLL.xp-62,SBLA,-68.75843775,-38.41520141
115945,YPF.Nq.LLL.xp-62,LOTE,-68.75843775,-38.41520141
115946,YPF.Nq.LLL-63,QTUC,-68.76379705,-38.40445601
115947,YPF.Nq.LLL.a-64,QTUC,-68.78246999,-38.40046528
115948,YPF.Nq.LLL-65,QTUC,-68.76662626,-38.42571954
115949,YPF.Nq.LLL-65,SBLA,-68.76662626,-38.42571954
115950,YPF.Nq.LLL-66,QTUC,-68.76267192,-38.38441845
115951,YPF.Nq.LLL-68,QTUC,-68.80033135,-38.3619939
115952,YPF.Nq.LLL-69,QTUC,-68.81120531,-38.39117309
115953,YPF.Nq.LLL-70,LOTE,-68.8045187,-38.41739535
115954,YPF.Nq.LLL-71,QTUC,-68.76723959,-38.39124718
115955,YPF.Nq.LLL-72,QTUC,-68.73081492,-38.35790009
115956,YPF.Nq.LLL-72,SBLA,-68.73081492,-38.35790009
115957,YPF.Nq.LLL-74,QTUC,-68.74361274,-38.34628048
115958,YPF.Nq.LLL-75,QTUC,-68.77550357,-38.35801218
115959,YPF.Nq.LLL-75,SBLA,-68.77550357,-38.35801218
115960,YPF.Nq.LLL-76,QTUC,-68.80416606,-38.34831484
115961,YPF.Nq.LLL-77,QTUC,-68.79762184,-38.34065656
115962,YPF.Nq.LLL-78,QTUC,-68.74858484,-38.36066918
115963,YPF.Nq.LLL-79,QTUC,-68.79474605,-38.38285743
115964,YPF.Nq.LLL-80,QTUC,-68.82770198,-38.39496413
115965,YPF.Nq.LLL.a-81,QTUC,-68.81780773,-38.3646439
115966,YPF.Nq.LLL.a-82,QTUC,-68.83813002,-38.3539353
115967,YPF.Nq.LLL.a-83,QTUC,-68.82471393,-38.33819574
115968,YPF.Nq.LLL.a-84,QTUC,-68.77389511,-38.33028791
115969,YPF.Nq.LLL-86,QTUC,-68.76206556,-38.42973975
115970,YPF.Nq.LLL-86,SBLA,-68.76206556,-38.42973975
115971,YPF.Nq.LLL-87,QTUC,-68.77588931,-38.43323532
115972,YPF.Nq.LLL-88,QTUC,-68.78120375,-38.44149895
115973,YPF.Nq.LLL-88,SBLA,-68.78120375,-38.44149895
115974,YPF.Nq.LLL-91,QTUC,-68.78785412,-38.41487998
115975,YPF.Nq.LLL-91,SBLA,-68.78785412,-38.41487998
115976,YPF.Nq.LLL-92,QTUC,-68.7710188,-38.41241597
115977,YPF.Nq.LLL-92,SBLA,-68.7710188,-38.41241597
115978,YPF.Nq.LLL-93,QTUC,-68.78046964,-38.3918943
115979,YPF.Nq.LLL-94,QTUC,-68.79984023,-38.40320784
115980,YPF.Nq.LLL-95,QTUC,-68.79492545,-38.38822693
115981,YPF.Nq.LLL-96,QTUC,-68.81573144,-38.40731482
115982,YPF.Nq.LLL-97,QTUC,-68.80659961,-38.37987769
115983,YPF.Nq.LLL-98,QTUC,-68.80786113,-38.33560184
115984,YPF.Nq.LLL.a-101,SBLA,-68.83180984,-38.38082645
115985,YPF.Nq.LLL.a-102,QTUC,-68.82121598,-38.35130721
115986,YPF.Nq.LLL-104,SBLA,-68.65949978,-38.43658538
115987,YPF.Nq.LLL-105,QTUC,-68.63287757,-38.47360222
115988,YPF.Nq.LLL-105,SBLA,-68.63287757,-38.47360222
115989,YPF.Nq.LLL-105,LOTE,-68.63287757,-38.47360222
115990,YPF.Nq.LLL-106,SBLA,-68.61541438,-38.47128505
115991,YPF.Nq.LLL-107,SBLA,-68.61296988,-38.48484382
115992,YPF.Nq.LLL.a-108,QTUC,-68.7621454,-38.3424728
115993,YPF.Nq.LLL.a-108,SBLA,-68.7621454,-38.3424728
115994,YPF.Nq.LLL-109,QTUC,-68.70691306,-38.45746032
115995,YPF.Nq.LLL-109,SBLA,-68.70691306,-38.45746032
115996,YPF.Nq.LLL-111,SBLA,-68.6868858,-38.46823679
115997,YPF.Nq.LLL-113,SBLA,-68.67962971,-38.42574057
115998,YPF.Nq.LLL-115,QTUC,-68.85290411,-38.36307161
115999,YPF.Nq.LLL-116,QTUC,-68.85812592,-38.34328583
116000,YPF.Nq.LLL-117,QTUC,-68.86581159,-38.35015054
116001,YPF.Nq.LLL-120,QTUC,-68.63794548,-38.4592764
116002,YPF.Nq.LLL-120,SBLA,-68.63794548,-38.4592764
116003,YPF.Nq.LLL-122,QTUC,-68.63674943,-38.46232408
116004,YPF.Nq.LLL-122,SBLA,-68.63674943,-38.46232408
116005,YPF.Nq.LLL-124,QTUC,-68.84149901,-38.34055426
116006,YPF.Nq.LLL-125,QTUC,-68.79317712,-38.39525062
116007,YPF.Nq.LLL-126,QTUC,-68.71692418,-38.45214286
116008,YPF.Nq.LLL-126,SBLA,-68.71692418,-38.45214286
116009,YPF.Nq.LLL-127,QTUC,-68.85578908,-38.39109228
116010,YPF.Nq.LLL-128,QTUC,-68.87729174,-38.37375699
116011,YPF.Nq.LLL-129,SBLA,-68.66395173,-38.42495345
116012,YPF.Nq.LLL.a-130,QTUC,-68.90845854,-38.35099337
116013,YPF.Nq.LLL.a-134,QTUC,-68.8613991,-38.32985902
116014,YPF.Nq.LLL.a-135,QTUC,-68.81248762,-38.31563686
116015,YPF.Nq.LLL-138,QTUC,-68.82879382,-38.35911108
116016,YPF.Nq.LLL-139,QTUC,-68.68083715,-38.42629456
116017,YPF.Nq.LLL-140,QTUC,-68.62767183,-38.42294867
116018,YPF.Nq.LLL-141,QTUC,-68.63142286,-38.41041153
116019,YPF.Nq.LLL-143,SBLA,-68.62761857,-38.42439888
116020,YPF.Nq.LLL-144,SBLA,-68.63294259,-38.43590163
116021,YPF.Nq.LLL-145,SBLA,-68.64764307,-38.41349732
116022,YPF.Nq.LLL-147,SBLA,-68.63108506,-38.41134331
116023,YPF.Nq.LLL-148,SBLA,-68.60440848,-38.44917749
116024,YPF.Nq.LLL-149,SBLA,-68.64941621,-38.48721971
116025,YPF.Nq.LLL-150,SBLA,-68.62589466,-38.50101102
116026,YPF.Nq.LLL-151,SBLA,-68.60972991,-38.49776882
116027,YPF.Nq.LLL-152,SBLA,-68.63909609,-38.44730047
116028,YPF.Nq.LLL.a-153,SBLA,-68.78816269,-38.46211266
116029,YPF.Nq.LLL.a-154,QTUC,-68.7139421,-38.49363797
116030,YPF.Nq.LLL.a-154,SBLA,-68.7139421,-38.49363797
116031,YPF.Nq.LLL.a-155,SBLA,-68.67950957,-38.51670963
116032,YPF.Nq.LLL-156,SBLA,-68.62335667,-38.44460953
116033,YPF.Nq.LLL-157,SBLA,-68.65599322,-38.44968154
116034,YPF.Nq.LLL-158,SBLA,-68.66813464,-38.41242178
116035,YPF.Nq.LLL-160,QTUC,-68.64426577,-38.42509021
116036,YPF.Nq.LLL-160,SBLA,-68.64426577,-38.42509021
116037,YPF.Nq.LLL-161,QTUC,-68.68314246,-38.41239151
116038,YPF.Nq.LLL-161,SBLA,-68.68314246,-38.41239151
116039,YPF.Nq.LLL-163,QTUC,-68.73909827,-38.36746805
116040,YPF.Nq.LLL-163,SBLA,-68.73909827,-38.36746805
116041,YPF.Nq.LLL-164,QTUC,-68.72588528,-38.37874382
116042,YPF.Nq.LLL-164,SBLA,-68.72588528,-38.37874382
116043,YPF.Nq.LLL-165,SBLA,-68.67502346,-38.43746717
116044,YPF.Nq.LLL-167,QTUC,-68.59770388,-38.43736245
116045,YPF.Nq.LLL-167,SBLA,-68.59770388,-38.43736245
116046,YPF.Nq.LLL-168,QTUC,-68.69378594,-38.37279971
116047,YPF.Nq.LLL-168,SBLA,-68.69378594,-38.37279971
116048,YPF.Nq.LLL-169,SBLA,-68.69142727,-38.45656475
116049,YPF.Nq.LLL-170,SBLA,-68.67095655,-38.45352721
116050,YPF.Nq.LLL-171,QTUC,-68.69981362,-38.48360523
116051,YPF.Nq.LLL-171,SBLA,-68.69981362,-38.48360523
116052,YPF.Nq.LLL-172,SBLA,-68.72330083,-38.40825914
116053,YPF.Nq.LLL-173,SBLA,-68.7851358,-38.42804565
116054,YPF.Nq.LLL-174,QTUC,-68.77746175,-38.45451662
116055,YPF.Nq.LLL-174,SBLA,-68.77746175,-38.45451662
116056,YPF.Nq.LLL-175,SBLA,-68.76279021,-38.44977634
116057,YPF.Nq.LLL-175,LOTE,-68.76279021,-38.44977634
116058,YPF.Nq.LLL-176,SBLA,-68.74778418,-38.43585051
116059,YPF.Nq.LLL-177,SBLA,-68.75065769,-38.42293812
116060,YPF.Nq.LLL-178,QTUC,-68.75387578,-38.40986781
116061,YPF.Nq.LLL-178,SBLA,-68.75387578,-38.40986781
116062,YPF.Nq.LLL-179,SBLA,-68.73060248,-38.43368948
116063,YPF.Nq.LLL-179,LOTE,-68.73060248,-38.43368948
116064,YPF.Nq.LLL-180,SBLA,-68.7219795,-38.45727183
116065,YPF.Nq.LLL-181,SBLA,-68.7035417,-38.40044844
116066,YPF.Nq.LLL-182,SBLA,-68.68337805,-38.4816681
116067,YPF.Nq.LLL-183,SBLA,-68.6696033,-38.46639663
116068,YPF.Nq.LLL-184,SBLA,-68.65322967,-38.46397105
116069,YPF.Nq.LLL-35,SBLA,-68.7054232,-38.42939485
116070,YPF.Nq.LCm.x-1,SBLA,-68.60972751,-38.33775843
116071,YPF.Nq.LLLE.x-1,CENT,-68.59915508,-38.47317639
116072,YPF.Nq.SBo.x-1,QTUC,-68.88333116,-38.45383207
116073,YPF.Nq.SBo.x-2,QTUC,-68.83975256,-38.40153953
116074,YPF.Nq.SBo.x-2,LOTE,-68.83975256,-38.40153953
116075,YPF.Nq.RDM.x-1,LOTE,-69.36501234,-38.54977539
116076,YPF.Nq.RDM.e-2,MULI,-69.36269644,-38.55689022
116077,YPF.Nq.LLL.x-1,SBLA,-68.63536601,-38.46032691
116078,YPF.Nq.LLL.x-1,LOTE,-68.63536601,-38.46032691
116079,YPF.Nq.LLL.e-2,SBLA,-68.61085679,-38.43445206
116080,YPF.Nq.LLL.e-2,LOTE,-68.61085679,-38.43445206
116081,YPF.Nq.LLL.e-3,SBLA,-68.60035535,-38.47304734
116082,YPF.Nq.LLL.e-4,QTUC,-68.67537086,-38.44567351
116083,YPF.Nq.LLL.e-4,SBLA,-68.67537086,-38.44567351
116084,YPF.Nq.LLL.e-5,SBLA,-68.64820321,-38.50054532
116085,YPF.Nq.LLL.e-5,LOTE,-68.64820321,-38.50054532
116086,YPF.Nq.LLL.a-6,SBLA,-68.6191025,-38.45796537
116087,YPF.Nq.LLL.a-7,SBLA,-68.62876721,-38.48591472
116088,YPF.Nq.LLL.a-8,SBLA,-68.61326464,-38.41642473
116089,YPF.Nq.LLL.a-9,SBLA,-68.60588534,-38.51037726
116090,YPF.Nq.LLL.a-10,SBLA,-68.59624066,-38.54365759
116091,YPF.Nq.LLL.a-11,SBLA,-68.66620385,-38.47803502
116092,YPF.Nq.LLL.a-12,LOTE,-68.68029032,-38.417852
116093,YPF.Nq.LLL.a-13,QTUC,-68.67791966,-38.43341239
116094,YPF.Nq.LLL.a-13,SBLA,-68.67791966,-38.43341239
116095,YPF.Nq.LLL.a-14,QTUC,-68.69250457,-38.44837879
116096,YPF.Nq.LLL.a-14,SBLA,-68.69250457,-38.44837879
116097,YPF.Nq.LLL.a-15,QTUC,-68.65770423,-38.44330056
116098,YPF.Nq.LLL.a-15,SBLA,-68.65770423,-38.44330056
116099,YPF.Nq.LLL.a-16,QTUC,-68.67175567,-38.45920485
116100,YPF.Nq.LLL.a-16,SBLA,-68.67175567,-38.45920485
116101,YPF.Nq.LLL.a-17,QTUC,-68.69698654,-38.42822699
116102,YPF.Nq.LLL.a-17,SBLA,-68.69698654,-38.42822699
116103,YPF.Nq.LLL.a-18,SBLA,-68.70344382,-38.47091938
116104,YPF.Nq.LLL.a-19,SBLA,-68.69388717,-38.50340653
116105,YPF.Nq.LLL.a-20,QTUC,-68.65742883,-38.54990627
116106,YPF.Nq.LLL.a-20,SBLA,-68.65742883,-38.54990627
116107,YPF.Nq.LLL.a-21,CENT,-68.6201043,-38.38761057
116108,YPF.Nq.LLL.a-21,QTUC,-68.6201043,-38.38761057
116109,YPF.Nq.LLL.a-21,SBLA,-68.6201043,-38.38761057
116110,YPF.Nq.LLL.a-22,SBLA,-68.68858365,-38.39310958
116111,YPF.Nq.LLL.a-23,QTUC,-68.71344551,-38.43086512
116112,YPF.Nq.LLL.a-23,SBLA,-68.71344551,-38.43086512
116113,YPF.Nq.LLL.a-24,SBLA,-68.65059976,-38.40075301
116114,YPF.Nq.LLL-25,SBLA,-68.68330999,-38.44744444
116115,YPF.Nq.LLL-26,QTUC,-68.69334629,-38.44166961
116116,YPF.Nq.LLL-26,SBLA,-68.69334629,-38.44166961
116117,YPF.Nq.LLL.a-27,QTUC,-68.71689942,-38.41800741
116118,YPF.Nq.LLL.a-27,SBLA,-68.71689942,-38.41800741
116119,YPF.Nq.LLL.a-28,SBLA,-68.72700953,-38.44707316
116120,YPF.Nq.LLL.a-28,LOTE,-68.72700953,-38.44707316
116121,YPF.Nq.LLL-29,QTUC,-68.71097591,-38.44418277
116122,YPF.Nq.LLL-29,SBLA,-68.71097591,-38.44418277
116123,YPF.Nq.LLL-30,QTUC,-68.72339645,-38.42522262
116124,YPF.Nq.LLL-30,SBLA,-68.72339645,-38.42522262
116125,YPF.Nq.LLL-31,QTUC,-68.7065493,-38.42280337
116126,YPF.Nq.LLL-31,SBLA,-68.7065493,-38.42280337
116127,YPF.Nq.LLL-32,QTUC,-68.69944221,-38.41513307
116128,YPF.Nq.LLL-32,SBLA,-68.69944221,-38.41513307
116129,YPF.Nq.LLL.a-33,QTUC,-68.74096382,-38.42830768
116130,YPF.Nq.LLL.a-34,CENT,-68.72729259,-38.41235842
116131,YPF.Nq.LLL.a-34,QTUC,-68.72729259,-38.41235842
116132,YPF.Nq.LLL.a-34,SBLA,-68.72729259,-38.41235842
116133,YPF.Nq.LLL-35,QTUC,-68.7054232,-38.42939485
116134,YPF.Nq.EPnS-1032,HUIT,-69.6560416159,-37.171441007
116135,YPF.Md.NChLSN-1159,HUIT,-69.60574473,-36.9638731
116136,YPF.Md.NChLSCN-1160h,HUIT,-69.60741935,-36.98080876
116137,YPF.Md.NChLSSEI.IA-1161h,HUIT,-69.59671038,-37.1157654
116138,YPF.Md.NChLSN.IA-1158,HUIT,-69.60074726,-36.96070075
116139,YPF.Md.NChLSCN-1162,HUIT,-69.58053654,-37.00205968
116140,YPF.Md.NEPnN-1029,HUIT,-69.64803901,-37.11296013
116141,YPF.Md.NChLSSEI-1148h,HUIT,-69.59343216,-37.10972246
116142,YPF.Md.NChLSSES-1144h,HUIT,-69.60464102,-37.08102754
116143,YPF.Md.NChLSCN.IA-1151,HUIT,-69.57473082,-37.00013378
116144,YPF.Md.NEPnN-1030h,HUIT,-69.65392827,-37.10492116
116145,YPF.Md.NChLSN-1157,HUIT,-69.59672694,-36.96634706
116146,YPF.Md.NChLSCN.IA-1155,HUIT,-69.59001461,-37.00934079
116147,YPF.Md.NChLSCN.IA-1153,HUIT,-69.58379201,-36.98486624
116148,YPF.Md.NChLSN.IA-1154,HUIT,-69.58907714,-36.97507396
116149,YPF.Md.NChLSN.IA-1156,HUIT,-69.60031003,-36.97049845
116150,YPF.Md.NBLL.a-1006,HUIT,-69.57347867,-37.08927246
116151,YPF.Md.NChLSN-1152,HUIT,-69.60029939,-36.97031495
116152,YPF.Md.NChLSCN-1142,HUIT,-69.58828808,-36.98800014
116153,YPF.Md.NChLSCN.a-1070h,HUIT,-69.59388181,-37.01303651
116154,YPF.Nq.EPnS-1024h,HUIT,-69.67084586,-37.16039727
116155,YPF.Md.NChLSS-1145,HUIT,-69.59371386,-37.09165952
116156,YPF.Md.NChLSS-1147,HUIT,-69.59618839,-37.09448966
116157,YPF.Md.NChLSS-1143h,HUIT,-69.58349032,-37.07608567
116158,YPF.Md.NChLSS-1146,HUIT,-69.59468638,-37.09052626
116159,YPF.Md.NChLSN.IA-1141h,HUIT,-69.58911311,-36.96317348
116160,YPF.Md.NChLSSEI-1096,HUIT,-69.60127169,-37.11215095
116161,YPF.Md.NChLSSES-1114,HUIT,-69.6014883,-37.08217287
116162,YPF.Md.NChLSN-1117,HUIT,-69.6071882,-36.96232966
116163,YPF.Md.NChLSN-1118,HUIT,-69.59382876,-36.96299437
116164,YPF.Md.NChLSN.IA-1119,HUIT,-69.59076661,-36.97221691
116165,YPF.Md.NEPnN-1018,HUIT,-69.65687415,-37.11363731
116166,YPF.Md.NChLSCN-1131,HUIT,-69.58407183,-36.98528197
116167,YPF.Md.NChLSCN-1132,HUIT,-69.59224026,-37.00084984
116168,YPF.Md.NChLSCN.IA-1133,HUIT,-69.58145574,-36.98724302
116169,YPF.Md.NChLSCN.IA-1134,HUIT,-69.5765679,-36.99564655
116170,YPF.Md.NChLSCN-1135,HUIT,-69.57365447,-37.00391933
116171,YPF.Md.NChLSCS-1106h,HUIT,-69.58916692,-37.02519584
116172,YPF.Md.NChLSS-1127h,HUIT,-69.58240423,-37.07083694
116173,YPF.Md.NChLSCN.IA-1136,HUIT,-69.57778112,-36.99259963
116174,YPF.Nq.EPnS-1027,HUIT,-69.66625474,-37.15781826
116175,YPF.Md.NChLSCN.IA-1137h,HUIT,-69.56808424,-37.00504156
116176,YPF.Nq.EPnS-1025,HUIT,-69.66029474,-37.18087698
116177,YPF.Md.NBLL.a-1004,HUIT,-69.57689616,-37.11391927
